 Toyota Hilux Full ,15.500, 2015 | 43500 km,Pichincha ( Quito )
 Chevier Mini Luyan Electric Deportivo ,7.900, 2019 | 0 km,Pichincha ( Quito )
 Ford Explorer Xlt 4x4 ,15.500, 2007 | 212000 km,Pichincha ( Quito )
 Kia Sportage Active ,13.900, 2011 | 110000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Luv 4x4 Full Equipo ,11.400, 2004 | 170000 km,Pichincha ( Quito )
 Renault Sandero Dinamic Full ,8.600, 2011 | 125000 km,Pichincha ( Quito )
 Renault Renault Symbol ,5.000, 2005 | 264000 km,Pichincha ( Quito )
 Toyota Rav4 4 Puertas Awd ,10.000, 1998 | 275000 km,Pichincha ( Quito )
 Mazda Bt-50 2014 Std ,15.000, 2014 | 224000 km,Pichincha ( Quito )
 Mitsubishi Outlander 4x2 ,12.700, 2007 | 213600 km,Imbabura
 Chevrolet N300 N300 Pasajeros Full Ac 1.2 ,8.500, 2015 | 121000 km,Guayas
 Nissan X-trail Classic ,15.700, 2013 | 150000 km,Pichincha ( Quito )
 Toyota Hilux Sr A/c ,23.000, 2009 | 190000 km,Pichincha ( Quito )
 Hyundai Elantra Versión Especial 2.0 ,10.500, 2007 | 220000 km,Pichincha ( Quito )
 Kia Sportage Automatico ,15.000, 2011 | 160000 km,Guayas
 Chevrolet Luv Full ,9.500, 1988 | 150250 km,Guayas
 Jeep Liberty Jeep Cherokee Limited Liberty 4x4 ,19.000, 2007 | 125000 km,Pichincha ( Quito )
 Citroën Ds4 Ds4 ,19.900, 2014 | 70200 km,Pichincha ( Quito )
 Volkswagen New Beetle New Beetle ,17.500, 2006 | 149000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fé 2.4 4x2 ,10.700, 2005 | 186470 km,Guayas
 Volkswagen Amarok Todo Terreno ,29.500, 2017 | 62 km,Guayas
 Mitsubishi Outlander 2wd ,18.000, 2009 | 156000 km,Pichincha ( Quito )
 Hyundai Tucson Ix ,20.600, 2013 | 124000 km,Chimborazo
 Chevrolet Aveo Aveo Emotion Gt ,10.000, 2010 | 145785 km,Pichincha ( Quito )
 Jeep Grand Cherokee Jeep ,10.500, 2001 | 235000 km,Pichincha ( Quito )
 Mazda Mazda 6 Mazda 6 ,13.500, 2008 | 150000 km,Pichincha ( Quito )
 Fiat Premio 1.3 ,3.600, 1995 | 342877 km,Santo Domingo De Los Tsáchilas
 Tianye (china) Admiral (tecnología Toyota) 2.2 ,12.800, 2012 | 136000 km,Pichincha ( Quito )
 Toyota Prado 4x4 ,22.500, 2008 | 215000 km,Pichincha ( Quito )
 Suzuki Forsa Nissan March ,10.600, 2013 | 160000 km,Pichincha ( Quito )
 Byd Song Full ,22.000, 2017 | 45000 km,Guayas
 Toyota Hilux Toyota Hilux 4x4 ,20.000, 2009 | 260000 km,Loja
 Chevrolet Trooper Americana 1992 ,8.900, 1992 | 166000 km,Azuay
 Toyota Land Cruiser Land Cruiser 4x4 ,9.000, 2020 | 1 km,Guayas
 Ssangyong Korando A230 Gasolina 4x2 ,13.200, 2008 | 131500 km,Chimborazo
 Chevrolet Grand Vitara Sz 2018 ,22.500, 2018 | 19000 km,Pichincha ( Quito )
 Ford Explorer Xlt ,14.900, 2008 | 200000 km,Pichincha ( Quito )
 Ford Edge Ford Edge 2013 Automatico ,28.000, 2013 | 66000 km,Pichincha ( Quito )
 Mazda Mazda 6 6 Extra ,14.900, 2009 | 98000 km,Guayas
 Toyota Corolla Vvt-i 16 Valve ,11.500, 2006 | 163000 km,Pichincha ( Quito )
 Honda Cr-v Automtica ,15.000, 2004 | 254000 km,El Oro
 Chevrolet Tracker Automatica ,17.500, 2014 | 75000 km,Pichincha ( Quito )
 Chevrolet D-max Dmax Crdi Full Ac 3.0 4x4 ,29.000, 2014 | 77000 km,Pichincha ( Quito )
 Chevrolet Chevrolet Ftr ,49.500, 2015 | 315000 km,El Oro
 Mazda Mazda 3 Sedan ,18.500, 2014 | 52000 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo Emotion ,10.800, 2009 | 145000 km,Pichincha ( Quito )
 Renault Logan Mecanica ,8.000, 2005 | 189000 km,Santa Elena
 Renault Duster Expresion ,15.800, 2014 | 95000 km,Guayas
 Toyota Fortuner Tahilandia ,27.000, 2010 | 144000 km,Azuay
 Chevrolet Spark Full Tm Ac ,12.400, 2018 | 17500 km,Pichincha ( Quito )
 Ford Fusion 2.5 Hibrido ,16.000, 2010 | 69000 km,Guayas
 Nissan Frontier Pick Up ,11.500, 2011 | 140000 km,Pichincha ( Quito )
 Daewoo Lanos Sedan ,5.300, 2001 | 172500 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Gran Vitara 5p ,13.500, 2008 | 190000 km,Pastaza
 Mercedes-benz Clase E 230e/1986 ,4.500, 1995 | 1000 km,Pichincha ( Quito )
 Mazda Bt-50 Pick Up ,20.900, 2015 | 80990 km,Tungurahua
 Toyota Yaris Sport ,19.500, 2019 | 42118 km,Guayas
 Renault Logan 1.6 Mt Ac ,9.500, 2012 | 102000 km,Guayas
 Dongfeng Cityvan C37 Comfort ,15.999, 2018 | 0 km,Pichincha ( Quito )
 Nissan X-trail Classic ,12.000, 2010 | 169000 km,Pichincha ( Quito )
 Chery Tiggo 2 Luxury ,16.999, 2019 | 0 km,Pichincha ( Quito )
 Chery Tiggo 3 Comfort ,16.999, 2019 | 0 km,Pichincha ( Quito )
 Nissan Primera Glx ,8.000, 1998 | 189000 km,Pichincha ( Quito )
 Toyota Prius Full ,13.900, 2010 | 115000 km,Imbabura
 Chevrolet Sail Hatchback ,13.500, 2017 | 43000 km,Pichincha ( Quito )
 Chery Tiggo Comfort ,15.999, 2018 | 0 km,Pichincha ( Quito )
 Chevrolet Cavalier Sport Full ,18.900, 2018 | 15000 km,Pichincha ( Quito )
 Chevrolet Aveo Chevrolet ,8.600, 2011 | 57000 km,Pichincha ( Quito )
 Ford F150 Doble Cabina 4x2 ,27.000, 2012 | 76000 km,Pichincha ( Quito )
 Toyota Prius Prius C Sport ,12.999, 2013 | 140000 km,Pichincha ( Quito )
 Chevrolet Optra Limited ,8.000, 2006 | 225 km,Guayas
 Suzuki Grand Vitara 2.0 ,13.200, 2011 | 177000 km,Pichincha ( Quito )
 Hyundai Tucson Clasico 2000cc ,13.499, 2009 | 178000 km,Azuay
 Mitsubishi Montero Montero ,7.500, 1999 | 232000 km,Santo Domingo De Los Tsáchilas
 Great Wall M4 2015 Auto ,12.000, 2015 | 73000 km,Tungurahua
 Chevrolet Grand Vitara Grand Vitara ,12.500, 2007 | 148000 km,Pichincha ( Quito )
 Nissan Quashquai Automatica ,29.900, 2019 | 26500 km,Pichincha ( Quito )
 Ford Otros Modelos V260 ,8.900, 1984 | 500000 km,Azuay
 Honda Cr-v 2008 Full Equipado 4x4 Automático ,17.299, 2008 | 126000 km,Pichincha ( Quito )
 Nissan Tiida Tiida Entry Tm ,12.500, 2013 | 105000 km,Guayas
 Kia Picanto Full 2019 ,15.000, 2019 | 37000 km,Manabí
 Nissan Nissan Versa ,13.800, 2013 | 40300 km,Pichincha ( Quito )
 Mazda Bt-50 Bt50 ,14.900, 2010 | 187000 km,Pichincha ( Quito )
 Talbot Solara 1981 ,3.200, 1995 | 111054 km,Pichincha ( Quito )
 Chevrolet Trailblazer Ltz ,9.500, 2004 | 160000 km,Santo Domingo De Los Tsáchilas
 Nissan Kicks Drive ,23.999, 2018 | 44000 km,Guayas
 Datsun 1800 Cabina Un Cuarto ,4.700, 1994 | 280000 km,Pichincha ( Quito )
 Kia Picanto R ,8.900, 2013 | 122000 km,Pichincha ( Quito )
 Ford Fairmont Standard ,4.100, 1995 | 100000 km,Pichincha ( Quito )
 Honda Cr-v Honda Crv 98 ,8.900, 1998 | 35000 km,Pichincha ( Quito )
 Kia Soul Versión Full ,14.199, 2010 | 106350 km,Pichincha ( Quito )
 Nissan Sentra Sport 2.0 ,14.100, 2012 | 72000 km,Tungurahua
 Citroën C3 C3 ,7.600, 2005 | 162000 km,Pichincha ( Quito )
 Chevrolet Spark Std ,10.800, 2019 | 15000 km,Pichincha ( Quito )
 Ford F150 F150 4x4 ,16.900, 2010 | 120000 km,Pichincha ( Quito )
 Volkswagen Saveiro Saveiro ,9.200, 2006 | 180000 km,Pichincha ( Quito )
 Toyota Yaris Sport ,19.500, 2019 | 42118 km,Guayas
 Multimarcas Todos Los Modelos Consulta Yá ,6.000, 2006 | 50 km,Pichincha ( Quito )
 Mazda Bt-50 Bt50 ,11.500, 2012 | 170002 km,Azuay
 Volkswagen Jetta Tredline 2.0 ,12.500, 2010 | 141509 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo Family 2015 ,14.500, 2015 | 60000 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo ,8.300, 2009 | 183000 km,Tungurahua
 Peugeot 206 206 ,7.400, 2007 | 160000 km,Pichincha ( Quito )
 Chevrolet Spark 2005 ,3.800, 2005 | 32000 km,Guayas
 Chevrolet Aveo Activo Hatchback ,11.500, 2012 | 95800 km,Azuay
 Hino Fb Gh Fm Fb Gh Fm 2017 ,270, 2018 | 1050 km,Santo Domingo De Los Tsáchilas
 Suzuki Forsa Forza 1 ,6.700, 1996 | 50400 km,Pichincha ( Quito )
 Renault Logan 2014 ,11.000, 2014 | 120000 km,Guayas
 Mazda Bt-50 4x4 A Diésel ,38.000, 2018 | 15000 km,Los Ríos
 Chevrolet Aveo Aveo Emotion Gls 2017 ,15.400, 2017 | 85000 km,Guayas
 Chery Q Q616 Mecanica ,5.300, 2011 | 160000 km,Guayas
 Kia Rio R 2014 ,14.500, 2014 | 145000 km,Santo Domingo De Los Tsáchilas
 Chevrolet D-max Camioneta Doble Cabina ,25.600, 2018 | 76100 km,Pichincha ( Quito )
 Gol Gol 2002 1.8 ,6.000, 2002 | 260 km,Pichincha ( Quito )
 Chevrolet D-max Automático 2008 ,13.000, 2008 | 226000 km,Pichincha ( Quito )
 Kia Sportage Sportage Active Lx ,15.200, 2013 | 132500 km,Pichincha ( Quito )
 Nissan Sentra 2015 ,23.000, 2015 | 32000 km,Guayas
 Hyundai Tucson Tucson Ix ,18.500, 2012 | 167437 km,Imbabura
 Toyota Hiace Hiace ,20.000, 2008 | 110126 km,Manabí
 Hyundai Veloster 1.6 ,16.500, 2012 | 51000 km,Pichincha ( Quito )
 Mercedes-benz Clase S 450 Sel ,6.500, 1977 | 135000 km,Manabí
 Chevrolet Vitara Vitara 3 Puertas ,8.300, 2002 | 254 km,Pichincha ( Quito )
 Nissan Navara Doble Cabina 4x2 ,11.800, 2010 | 80000 km,Santo Domingo De Los Tsáchilas
 Volkswagen Amarok Amarok ,13.800, 2014 | 98000 km,Pichincha ( Quito )
 Kia K3000 Motor Reparado K3000 2009 ,9.500, 2009 | 296000 km,Chimborazo
 Chevrolet D-max Full ,17.500, 2016 | 55283 km,Pichincha ( Quito )
 Mitsubishi L200 4x4 ,15.700, 2015 | 35445 km,Guayas
 Suzuki Grand Vitara Sz ,14.800, 2012 | 146000 km,Chimborazo
 Hyundai Tucson Tl Tracion Manual ,29.500, 2018 | 42000 km,Cotopaxi
 Chevrolet Aveo Estandar ,10.000, 2014 | 110000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara 2.0 Full ,10.500, 2009 | 176000 km,Santo Domingo De Los Tsáchilas
 Chevrolet Sail Semifull ,12.500, 2017 | 85000 km,Pichincha ( Quito )
 Chevrolet Chevrolet Sz ,13.000, 2010 | 300000 km,Guayas
 Renault Twingo 2002 ,4.000, 2002 | 180000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara 2009 ,11.500, 2009 | 134000 km,Guayas
 Hyundai H1 H1 2013 ,22.500, 2013 | 155000 km,Pichincha ( Quito )
 Chevrolet Blazer 2013 ,31.000, 2013 | 90000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara 5 Puertas ,13.200, 2011 | 180000 km,Pichincha ( Quito )
 Chevrolet Blazer Mini Blazer ,8.500, 1998 | 1111 km,Tungurahua
 Chevrolet Aveo Activo ,8.900, 2009 | 169 km,Pichincha ( Quito )
 Mazda Cx-5 2015 Full ,28.000, 2015 | 64000 km,Pichincha ( Quito )
 Renault Logan Logan ,180, 2007 | 180 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Grand Vitara Sz ,13.000, 2010 | 300000 km,Guayas
 Toyota Mark Ii Mark Ii ,4.500, 1972 | 9999 km,Loja
 Chevrolet D-max Luv D-max ,10.400, 2006 | 310000 km,Imbabura
 Volgswagen Saveiro Saveiro 1998 ,4.800, 1998 | 123456 km,Chimborazo
 Toyota Corolla 1.8 Gli ,9.300, 2007 | 380 km,Pichincha ( Quito )
 Ford Ranger Doble Cabina ,15.100, 2016 | 3100 km,Pichincha ( Quito )
 Peugeot 206 Hatshback ,6.500, 2005 | 195000 km,Pichincha ( Quito )
 Chevrolet Corsa Evolution ,8.400, 2004 | 152 km,Pichincha ( Quito )
 Chevrolet Aveo Emotion Sedan ,11.200, 2011 | 132000 km,Pichincha ( Quito )
 Kia Rio Sedan ,17.500, 2019 | 20000 km,Guayas
 Chevrolet Aveo Gls ,12.800, 2014 | 75000 km,Pichincha ( Quito )
 Citroën C3 C3 ,7.000, 2007 | 116 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Gran Vitara ,7.800, 2002 | 310464 km,Cotopaxi
 Chevrolet Silverado 2.5 ,8.500, 2000 | 348000 km,Manabí
 Chevrolet D-max D-max Crdi 3.0 Cd 4x2 Turbo Diesel ,24.900, 2016 | 41000 km,Pichincha ( Quito )
 Chevrolet Optra Optra ,958, 2005 | 1888 km,Chimborazo
 Hyundai Accent 1.6 Mecanico 2014 ,12.800, 2014 | 97000 km,Guayas
 Chery Luxury Luxury ,15.800, 2019 | 10000 km,Imbabura
 Chevrolet Captiva Sport 2.4 - Aut- 175hp ,18.000, 2014 | 65000 km,Pichincha ( Quito )
 Fiat Uno Uno ,3.850, 1992 | 248000 km,Pichincha ( Quito )
" Chevrolet Sail 2013, Sedan ",11.500, 2013 | 112000 km,Pichincha ( Quito )
 Fiat Palio Palio Adventure ,8.000, 2006 | 206000 km,Pichincha ( Quito )
 Kia Rio Río Stylus Automátic ,7.800, 2010 | 200000 km,Pichincha ( Quito )
 Kia Rio Stylus ,7.300, 2004 | 263121 km,Pichincha ( Quito )
 Kia Cerato Cerato ,11.600, 2012 | 156000 km,Pichincha ( Quito )
 Great Wall Wingle Mecanica ,13.500, 2013 | 105000 km,Pichincha ( Quito )
 Hyundai Tucson Full Equipo ,27.500, 2018 | 36000 km,Pichincha ( Quito )
 Chevrolet Spark Full ,5.900, 2008 | 250 km,Imbabura
 Skoda Octavia A5 1.6 Gasolina ,9.200, 2008 | 155000 km,Pichincha ( Quito )
 Mazda Bt-50 Mazda Bt50 Full 4x4 ,19.800, 2011 | 240000 km,Guayas
 Chevrolet Grand Vitara Gran Vitara 5 Puerta ,13.500, 2013 | 84000 km,Pichincha ( Quito )
 Chevrolet D-max Camioneta 4x4 ,13.000, 2007 | 245083 km,Guayas
 Citroën Ds4 Ds4 ,24.000, 2014 | 60800 km,Chimborazo
 Chevrolet Grand Vitara Full Equipo ,13.000, 2012 | 139500 km,Pichincha ( Quito )
 Ford F150 F150 Xlt ,26.500, 2012 | 115000 km,Pichincha ( Quito )
 Mazda Mazda 3 Hatback ,9.490, 2007 | 245000 km,Pichincha ( Quito )
 Chery Qq6 2008 Full ,5.300, 2008 | 250000 km,Pichincha ( Quito )
 Kia Sportage At ,10.800, 2005 | 254400 km,Pichincha ( Quito )
 Kia Sportage Sportage Sl Ac 2.0 ,25.000, 2019 | 19000 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo Activo ,8.600, 2010 | 200100 km,Pichincha ( Quito )
 Fiat Uno Fiat Uno ,2.500, 1996 | 1000 km,Pichincha ( Quito )
 Volkswagen Gol Gol ,5.000, 1999 | 134000 km,Pichincha ( Quito )
 Kia Sportage Active Lx ,15.800, 2013 | 90000 km,Tungurahua
 Skoda Fabia Tdi ,5.000, 2009 | 250000 km,El Oro
 Chevrolet Vitara Vitara Clásico 96 ,7.000, 1996 | 34000 km,Tungurahua
 Volkswagen Gol Gol 1.6 ,10.500, 2012 | 103000 km,Pichincha ( Quito )
 Chevrolet Spark Activo ,6.300, 2007 | 116000 km,Guayas
 Volkswagen Gol Gol ,10.222, 2012 | 150000 km,Pichincha ( Quito )
 Chevrolet Optra 1.8 ,1, 2011 | 164000 km,Pichincha ( Quito )
 Nissan Sentra 8valvulas Inyeccion ,1.400, 1995 | 560842 km,Guayas
 Hyundai Tucson Tucson ,16.200, 2010 | 120000 km,Pichincha ( Quito )
 Nissan X-trail Full ,14.200, 2010 | 188000 km,Pichincha ( Quito )
 Mazda Cx-5 Mecánica ,27.000, 2015 | 60000 km,Pichincha ( Quito )
 Volkswagen Jetta Jetta 2500 ,25.200, 2018 | 30000 km,Pichincha ( Quito )
 Zotye Z500 Zotye Z500 M/t 1.500 Turbo ,18.000, 2018 | 25962 km,Pichincha ( Quito )
 Chevrolet Aveo 1600 Cc ,10.000, 2010 | 97000 km,Guayas
 Chevrolet Zafira 2003 Motor 2.0 ,9.200, 2003 | 301000 km,Pichincha ( Quito )
 Hyundai Elantra Mecanico ,17.800, 2012 | 62000 km,Guayas
 Hyundai Veloster Coupe ,20.000, 2013 | 100000 km,Pichincha ( Quito )
 Toyota Prado Sumo ,18.500, 2007 | 169000 km,Pichincha ( Quito )
 International 1100 Utility ,6.000, 1994 | 100 km,Santo Domingo De Los Tsáchilas
 Ford F150 F150 ,520, 2010 | 0 km,Pichincha ( Quito )
 Chevrolet D-max Dmax ,22.000, 2015 | 50880 km,Cotopaxi
 Chevrolet Vitara Versión 4*4 3p ,6.850, 1994 | 55000 km,Pichincha ( Quito )
 Chevrolet Aveo Full ,5.300, 2005 | 194000 km,Guayas
 Mitsubishi Outlander 4x4 3 Filas ,5, 2014 | 80000 km,Pichincha ( Quito )
 Toyota Corona En Venta Toyota ,2.300, 1995 | 100000 km,Pichincha ( Quito )
 Ford Explorer ,8.000, 2011 | 168000 km,Pichincha ( Quito )
 Chevrolet Spark Spark 5p A/c Activo ,6.800, 2006 | 309 km,Pichincha ( Quito )
 Renault Logan 1.6 ,4.600, 2006 | 194000 km,Pichincha ( Quito )
 Renault Logan 1.6 ,4.500, 2010 | 1220 km,Tungurahua
 Hyundai Getz 2010 ,950, 1988 | 999999 km,Manabí
 Suzuki Forsa Suzuki Forza 1 ,3.800, 2012 | 73000 km,Guayas
 Chevrolet Sail Sail ,10.000, 2003 | 265001 km,Pichincha ( Quito )
 Peugeot 307 Peugeot 307 /1.6 ,4.200, 2009 | 110000 km,Pichincha ( Quito )
 Ford Ecosport Xlt 4x2 ,10.700, 2013 | 112000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara 3p ,12.500, 2008 | 198700 km,Pichincha ( Quito )
 Honda Cr-v Cr-v Full Equipo 4x4 ,16.500, 2009 | 196000 km,Pichincha ( Quito )
 Toyota Corolla 4d ,11.500, 2012 | 141000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Full ,1, 2017 | 38000 km,Pichincha ( Quito )
 Hyundai 2017 Hyundai Ionic Hybrid ,1, 2013 | 99000 km,Azuay
 Renault Sandero Dinamyc ,8.500, 1994 | 75158 km,Carchi
 Chevrolet Vitara Vitara 3p Clasico ,6.500, 2019 | 0 km,Cañar
 Chevier Mini Luyan 4kw Eletrico ,7.900, 2019 | 5000 km,Pichincha ( Quito )
 Kia Picanto 1.0 4 Puertas A/c ,12.500, 2013 | 102000 km,Pichincha ( Quito )
 Kia Picanto Picanto R Tm 0.99 5p 4x2 ,9.700, 2019 | 13500 km,Pichincha ( Quito )
 Hyundai I10 Sedán I10 ,13.800, 2007 | 100000 km,Pichincha ( Quito )
 Ford Ranger Americana ,10.500, 1999 | 480000 km,Pichincha ( Quito )
 Mazda Mazda B2600 4x4 Full Inyeccion ,7.200, 2014 | 67850 km,Pichincha ( Quito )
 Hyundai Accent 1.6 Sedan A/c 2014 ,12.700, 2009 | 180000 km,Chimborazo
 Nissan Tiida 2009 Japonés Hatchba ,10.800, 2007 | 198000 km,Pichincha ( Quito )
 Chevrolet Corsa Evolution ,7.533, 2014 | 85000 km,Pichincha ( Quito )
 Chevrolet Tracker Full ,15.950, 2013 | 95000 km,Chimborazo
 Chevrolet Aveo Family 2013 Standar ,9.000, 2011 | 179000 km,Tungurahua
" Renault Logan Logan 1,6 Mt Ac ",8.100, 2012 | 110000 km,Pichincha ( Quito )
" Chevrolet Grand Vitara 2,0 Full 2012 ",13.200, 2017 | 197000 km,Tungurahua
 Chevrolet Grand Vitara Sport ,11.800, 2019 | 20000 km,Pichincha ( Quito )
 Toyota Hilux 2013 ,21.500, 2013 | 147000 km,Pichincha ( Quito )
 Hyundai Tucson Tucson Ix ,24.000, 2015 | 55700 km,Pichincha ( Quito )
 Chevrolet Aveo Activo Motor 1.6 ,10.200, 2012 | 165000 km,Pichincha ( Quito )
 Nissan Sentra Se 2.0 ,13.000, 2012 | 130000 km,Pichincha ( Quito )
 Chery Tiggo 2 2019 ,15.500, 2019 | 25000 km,Pichincha ( Quito )
 Hyundai Tucson Standard ,28.500, 2018 | 26300 km,Imbabura
 Suzuki Forsa Buen Estado ,3.800, 1990 | 50000 km,Azuay
 Changhe Ch1021le 2009 ,4.200, 2009 | 181000 km,Santa Elena
" Chevrolet Aveo A/c, Vidrios Eléctr ",12.300, 2018 | 65000 km,Pichincha ( Quito )
 Hyundai Tucson Jeep ,1, 2006 | 150000 km,Pichincha ( Quito )
 Chevrolet Spark Life 2019 ,10.100, 2019 | 18000 km,Pichincha ( Quito )
 Chevrolet Spark Active ,7.500, 2011 | 105000 km,Pichincha ( Quito )
 Great Wall Wingle 5 Camioneta ,17.000, 2017 | 100000 km,Guayas
 Hyundai Tucson Ix ,17.300, 2012 | 85 km,Pichincha ( Quito )
 Ford Ecosport 2.0 ,12.300, 2009 | 63000 km,Guayas
 Ford 1993 Econoline ,7.000, 1993 | 3000 km,Imbabura
 Chevrolet Grand Vitara Version Full ,14.500, 2013 | 154000 km,Pichincha ( Quito )
 Toyota Yaris Nitro ,9.000, 2006 | 180000 km,Cotopaxi
 Kia Spectra . ,3.300, 2003 | 312000 km,Pichincha ( Quito )
 Peugeot 206 Xrs ,6.200, 2004 | 240000 km,Pichincha ( Quito )
 Honda Accord 2.2 ,6.000, 1997 | 296068 km,Pichincha ( Quito )
 Hyundai H100 H100 ,5.000, 2002 | 1 km,Santo Domingo De Los Tsáchilas
 Toyota Fj Cruiser Gl ,29.360, 2014 | 160000 km,Zamora Chinchipe
 Chevrolet Aveo Aveo Activo 1.6 ,9.200, 2009 | 98000 km,Pichincha ( Quito )
 Peugeot 207 Full ,6.500, 2009 | 220310 km,El Oro
 Hyundai Santa Fe Coreano ,17.500, 2010 | 97000 km,Pichincha ( Quito )
 Nissan Datsun 160j . ,4.850, 1975 | 999999 km,Azuay
 Toyota Rav4 Full ,12.500, 2002 | 260000 km,Azuay
 Mitsubishi Montero Jeep ,6.700, 1996 | 245000 km,Bolívar
 Great Wall Wingle 2.8 Turbo ,16.500, 2017 | 72000 km,Pichincha ( Quito )
 Chevrolet Luv .. ,13.500, 2004 | 150000 km,Pichincha ( Quito )
 Mitsubishi Montero Montero Sport ,16.500, 2007 | 200000 km,Pichincha ( Quito )
 Chevrolet Spark Spark Life ,9.400, 2019 | 20 km,Guayas
 Mazda Mazda 3 Grand Touring Hb ,26.500, 2017 | 58000 km,Pichincha ( Quito )
 Mazda Cx-7 Mazda Cx-7 2.3 Sportive Turbo Intercooler ,21.500, 2007 | 64600 km,Pichincha ( Quito )
 Ford Escape Jeep ,21.900, 2009 | 120000 km,Pichincha ( Quito )
 Nissan Frontier Camioneta Sencilla ,12.000, 2011 | 210 km,El Oro
 Chevrolet Grand Vitara Limited ,10.500, 2006 | 219240 km,Pichincha ( Quito )
 Toyota Hilux 4x4 Turbo Diesel ,24.200, 2011 | 160000 km,El Oro
 Chevrolet Aveo Chevrolet Activo 1.6 ,8.900, 2009 | 160236 km,Pichincha ( Quito )
 Suzuki Grand Vitara Jeep ,15.500, 2011 | 151000 km,Pichincha ( Quito )
 Volkswagen Amarok 4x4diesel 2013 ,23.500, 2013 | 114800 km,Pichincha ( Quito )
 Hyundai Accent 1.6 ,6.200, 2004 | 549000 km,Tungurahua
 Hyundai Tucson Tucson Ix ,19.000, 2012 | 97320 km,Imbabura
 Mitsubishi Mitsubishi 3.5tonel. Turbo Intercooler ,12.000, 2003 | 180000 km,Esmeraldas
 Ford F150 F-150 Fx4 Americana ,16.000, 2007 | 123424 km,Pichincha ( Quito )
 Kia Sephia Mecánico ,4.200, 1995 | 1 km,Guayas
 Renault Clio Motor1.4 16 Válvulas ,5.500, 2004 | 250000 km,Guayas
 Chevrolet N300 8 Pasajeros Sin A/c ,10.800, 2013 | 120000 km,Pichincha ( Quito )
 Nissan X-trail Jeep 4x4 Japones ,15.800, 2011 | 165000 km,Carchi
 Nissan Tiida Entry 1.6 Full ,12.700, 2013 | 135000 km,Cotopaxi
 Toyota Land Cruiser Jep ,12.000, 1995 | 522000 km,Guayas
 Kia Kia K3000s 3.0 ,13.500, 2015 | 200000 km,Pichincha ( Quito )
 Nissan X-trail X Trail Classic ,13.900, 2012 | 159000 km,Guayas
 Hyundai Atos Atos Prime ,6.500, 2006 | 298000 km,Pichincha ( Quito )
 Ford Explorer Explorer ,17.200, 2007 | 200000 km,Pichincha ( Quito )
 Ford Explorer Venezolana ,6.000, 1997 | 390 km,Manabí
 Chevrolet Astra Hatchback ,8.200, 2006 | 135000 km,Guayas
 Toyota Fortuner Automática ,27.900, 2013 | 124000 km,Pichincha ( Quito )
 Kia Sportage Kia Sportage Full ,14.500, 2011 | 170000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Chevrolet Grand Vitara ,16.300, 2015 | 77000 km,Guayas
